CLIB122_UNIPROT	CLIB122_NCBI	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D
Q6CB51	YALI0C21890g1_1	0	0	0	1.00822E-06	4.71036E-07	1.48352E-06	3.40882E-06	1.30351E-06	2.84618E-06	2.12529E-07	0
Q6C5W8	YALI0E14487g1_1	2.08398E-06	1.57694E-05	5.97707E-06	1.1119E-05	2.67451E-06	8.42333E-06	4.83385E-06	7.64768E-07	4.036E-06	0	0
Q6C933	YALI0D14608g1_1	9.86506E-07	0	9.0951E-07	8.43019E-06	4.06971E-07	1.72762E-06	2.28823E-06	3.62022E-07	5.94353E-06	1.77706E-06	8.05927E-07
Q6C4C9	YALI0E27808g1_1	0	1.61854E-06	0	0	1.03561E-06	1.67924E-06	1.54344E-06	4.74291E-07	4.14248E-07	7.48384E-07	0
Q6C9K1	YALI0D10571g1_1	2.6255E-06	3.28796E-06	2.42059E-06	0	2.10377E-06	7.60948E-07	3.2398E-07	3.09715E-07	8.41518E-07	4.88698E-07	6.89481E-07
Q6CF39	YALI0B10494g1_1	2.38653E-07	2.98868E-07	1.32948E-06	6.55567E-07	3.06279E-07	2.15177E-07	0.000000285	2.72451E-07	7.4027E-07	1.38191E-07	6.06526E-07
Q6CDB3	YALI0C02057g1_1	1.06737E-08	0	3.06133E-08	5.69491E-08	2.66065E-08	9.62377E-09	3.96535E-08	2.36679E-08	6.43074E-08	3.73455E-08	2.71268E-08
B5FVG6	YALI0E32736g1_1	5.44995E-06	0	0	9.3471E-06	2.24831E-06	0.000003068	6.50836E-06	3.88462E-06	1.7468E-06	1.01443E-06	1.43121E-06
0	YALI0C19668g1_1	0	0	4.7472E-07	4.54667E-07	3.9929E-06	5.44862E-06	4.78223E-06	0	9.97212E-07	0	0
Q6C674	YALI0E11891g1_1	0	0	0	0	2.33824E-06	5.1104E-06	4.22608E-06	2.07999E-06	5.65149E-06	1.021E-05	4.63044E-06
Q6C8Q1	YALI0D17930g1_1	0	0	4.37985E-07	1.30498E-06	1.89666E-06	1.92018E-06	1.10192E-06	1.0534E-06	2.12349E-06	2.75085E-07	3.88104E-07
Q99161	YALI0B17512g1_1	4.34516E-07	5.44151E-07	1.24624E-06	3.8368E-07	1.79254E-07	3.91773E-07	1.00787E-06	9.63493E-07	8.41518E-07	2.51606E-07	3.54978E-07
Q6C2P8	YALI0F06116g1_1	7.53194E-07	0	1.34876E-06	6.65076E-07	3.10721E-07	4.24004E-07	2.89134E-07	8.59864E-07	7.51008E-07	1.40196E-07	6.15323E-07
Q6C0Q1	YALI0F22693g1_1	1.58003E-06	6.36053E-07	2.8294E-06	1.39518E-06	6.51824E-07	8.89465E-07	6.06539E-07	1.12622E-06	5.06427E-07	9.14916E-07	4.14931E-07
Q6C4I6	YALI0E26477g1_1	2.53065E-06	3.16918E-06	2.33314E-06	1.35022E-05	1.45594E-05	2.28172E-06	3.02212E-06	2.88905E-06	2.52331E-06	8.85431E-06	6.43155E-06
Q6CBI2	YALI0C18513g1_1	2.90851E-06	0	8.61968E-07	4.98832E-06	2.33053E-06	1.63732E-06	5.00522E-06	2.07313E-06	1.81068E-06	5.41375E-07	7.638E-07
Q6CEM7	YALI0B14465g1_1	0	2.57765E-07	5.90344E-07	1.8175E-07	1.18419E-06	8.31957E-07	2.45805E-07	7.55347E-08	9.20045E-07	1.19186E-07	5.23111E-07
Q6CBX5	YALI0C14652g1_1	2.10663E-06	0	1.94221E-06	5.9795E-07	2.70358E-06	5.90886E-06	8.08686E-07	7.73078E-07	6.75209E-07	1.21984E-06	5.53219E-07
Q6CHZ9	YALI0A02981g1_1	1.60183E-06	0	1.47681E-06	4.54667E-07	2.05574E-06	9.01736E-07	1.19434E-06	1.82869E-06	5.13413E-07	9.27538E-07	1.30862E-06
Q6C8H5	YALI0D19558g1_1	1.11533E-06	7.19115E-07	5.2941E-07	5.07047E-07	7.61486E-08	5.34983E-08	7.08582E-08	2.10727E-07	1.8405E-07	3.32506E-07	4.69116E-07
Q6C950	YALI0D14058g1_1	0	0	0	4.588E-06	2.1435E-06	7.75322E-07	1.99458E-06	1.90676E-06	1.66537E-06	3.00867E-06	2.18543E-06
0	0	2.53065E-06	3.16918E-06	2.33314E-06	2.23458E-06	3.24776E-06	4.43182E-06	9.7146E-07	5.61146E-06	2.52331E-06	1.41815E-05	2.06742E-06
Q6C3F5	YALI0F00176g1_1	0	5.55591E-07	1.27244E-06	0	5.69367E-07	4.0001E-07	5.2981E-07	1.62808E-07	1.98308E-06	7.99177E-07	2.19E-06
Q6C807	YALI0D23793g1_1	2.12967E-06	8.57313E-07	1.96345E-06	1.88051E-06	8.7857E-07	1.19888E-06	2.54326E-06	7.81534E-07	6.82595E-07	3.96406E-07	3.37932E-06
Q6CCK5	YALI0C08635g1_1	8.76341E-07	1.09746E-06	8.07944E-07	2.40727E-06	2.18446E-06	2.45804E-06	4.69152E-06	3.11231E-06	5.27981E-06	5.07444E-07	7.15929E-07
Q6CFJ6	YALI0B06391g1_1	0	0	0	0	0	0	0	1.31822E-06	1.15134E-06	1.44342E-06	2.03646E-06
Q6CDY7	YALI0B20196g1_1	6.00493E-07	7.52007E-07	1.72228E-06	1.64953E-06	7.70654E-07	1.05162E-06	7.17113E-07	6.85537E-07	1.16296E-06	2.10102E-06	1.52613E-06
0	YALI0C19580g1_1	4.64871E-07	0	1.3333E-06	4.10485E-07	1.91777E-07	1.34733E-07	1.78454E-07	4.1274E-06	2.07793E-06	1.6265E-06	1.18145E-06
Q6CEZ3	YALI0B11682g1_1	3.52456E-07	4.41386E-07	3.24947E-07	3.11221E-07	8.7857E-07	1.92018E-06	4.20905E-07	4.02372E-07	6.82595E-07	2.04089E-07	8.95753E-07
Q6BZY9	YALI0F29821g1_1	0	0	0	0	0	0	0	6.70184E-06	7.09844E-06	8.49809E-06	4.79587E-06
Q6CFA1	YALI0B08921g1_1	0	9.16573E-07	0	6.46275E-07	9.393E-07	1.28175E-06	6.79758E-06	8.35557E-07	7.29778E-07	1.31843E-06	5.97929E-07
Q6C8L8	YALI0D18612g1_1	4.22227E-07	0	1.25132E-07	3.72829E-07	5.41872E-07	2.37689E-07	5.04226E-07	6.94612E-07	4.21001E-07	7.85912E-08	1.1088E-07
Q6CF88	YALI0B09273g1_1	4.1365E-06	5.1802E-06	2.38108E-06	1.17411E-06	1.76329E-07	3.85379E-07	1.64078E-07	0	0	0	0
Q6C086	YALI0F26917g1_1	2.4412E-06	9.82722E-07	2.25067E-06	6.92916E-07	1.00709E-06	7.07532E-07	9.37122E-07	8.95859E-07	7.82446E-07	4.54393E-07	1.99434E-06
Q6CF28	YALI0B10780g1_1	6.03531E-07	7.55811E-07	0	5.32922E-07	0	1.74921E-07	2.24216E-06	3.08875E-06	1.87208E-06	1.08718E-06	4.93056E-07
Q6C3I4	YALI0E34551g1_1	5.95538E-08	0	5.49057E-08	1.63591E-07	7.64294E-08	1.72604E-08	2.28613E-08	5.28754E-07	5.93809E-08	3.44845E-08	4.86525E-08
Q6C2I3	YALI0F07667g1_1	0	0	0	0	6.81259E-08	1.48894E-07	3.83043E-07	1.4662E-06	9.9493E-07	5.7779E-07	1.88145E-06
Q6C2R3	YALI0F05803g1_1	6.41383E-06	2.58193E-06	1.90081E-06	5.66346E-06	2.64595E-06	3.61061E-06	2.46213E-06	7.56601E-07	6.60817E-07	1.19384E-06	0
Q6C7H1	YALI0E00880g1_1	0	0	0	1.4254E-07	2.07168E-07	6.52472E-07	3.7443E-07	1.11353E-06	9.72559E-07	9.34731E-08	4.10256E-07
Q6C3N9	YALI0E33319g1_1	2.70046E-06	3.49444E-07	2.5726E-07	7.66505E-07	3.58109E-07	2.5159E-07	1.03665E-06	6.18739E-07	5.40408E-07	5.02651E-07	0
Q6C5M4	YALI0E16797g1_1	6.03531E-07	2.42955E-07	5.56426E-07	5.32922E-07	2.4898E-07	3.39752E-07	0.00000045	2.2148E-07	3.75725E-07	3.49474E-07	4.93056E-07
Q6C2F3	YALI0F08393g1_1	1.87753E-06	0	0	5.15748E-06	2.40956E-06	5.26626E-06	2.24216E-06	6.89005E-07	3.63617E-06	1.08718E-06	9.26808E-06
Q6CA34	YALI0D06281g1_1	1.00012E-06	1.25246E-06	2.86843E-06	2.74727E-06	2.493E-06	2.80522E-06	3.83922E-07	1.14176E-06	9.97212E-07	1.80157E-06	2.54175E-06
Q6C773	YALI0E03212g1_1	0	0	0	2.06569E-07	1.3459E-06	6.56172E-07	5.42627E-07	8.30828E-07	2.33259E-07	4.21409E-07	1.1548E-06
Q6C9Q2	YALI0D09229g1_1	9.47417E-07	1.18647E-06	5.27784E-06	5.0549E-06	1.21588E-06	3.8294E-06	2.19756E-06	0	9.44666E-07	5.486E-07	0
Q6CFU3	YALI0B03762g1_1	5.39427E-07	2.1715E-07	0	4.76317E-07	4.32232E-07	3.03665E-07	4.02203E-07	6.15822E-07	1.72895E-07	1.00406E-07	8.55951E-07
Q6C3X7	YALI0E31427g1_1	0	0	1.71939E-06	0	1.23225E-06	2.69316E-06	1.14664E-06	1.09615E-06	9.89258E-08	1.07989E-06	2.52148E-07
Q6C4G9	YALI0E26895g1_1	0	0	3.52741E-07	0	1.57838E-07	1.54646E-06	1.46872E-07	2.63923E-06	3.69198E-06	2.21546E-07	9.72369E-07
B5RSK4	YALI0A20867g1_1	1.11261E-06	1.39333E-06	3.19107E-06	9.82438E-07	4.442E-06	1.00316E-06	4.1334E-06	2.46708E-06	4.97324E-06	3.89281E-06	9.08944E-07
Q6C9D6	YALI0D12056g1_1	4.24014E-06	0	3.9092E-06	3.74407E-06	1.74922E-06	2.38695E-06	3.16149E-06	3.02229E-06	6.09244E-06	4.76887E-06	0
Q6C1K0	YALI0F15631g1_1	1.08069E-06	1.35336E-06	9.96339E-07	2.96859E-06	1.38692E-06	9.7438E-07	1.29056E-06	1.23374E-06	2.09294E-06	1.94671E-06	8.82867E-07
Q6CF36	YALI0B10560g1_1	0	2.68946E-07	1.97997E-07	0	5.35332E-07	3.76098E-07	7.97843E-07	7.62713E-07	6.66156E-07	3.8686E-07	5.45801E-07
Q6C8B6	YALI0D21010g1_1	1.35922E-06	2.81707E-07	6.45176E-07	6.17923E-07	5.60731E-07	6.30957E-07	5.21775E-07	2.56807E-07	4.35654E-07	4.05215E-07	5.71698E-07
Q6C5Q3	YALI0E16170g1_1	2.4072E-07	3.01457E-07	2.21932E-07	2.12557E-07	6.00044E-07	9.72976E-07	8.94289E-07	2.74811E-07	2.40021E-07	4.33625E-07	1.96656E-07
P36966	YALI0C18689g1_1	9.17135E-08	0	0	8.09837E-08	3.6616E-07	3.70701E-07	2.12732E-07	2.03365E-07	1.7762E-07	0	2.33086E-07
Q6C754	YALI0E03674g1_1	0	0	4.29514E-07	4.1137E-07	5.97888E-07	4.20047E-07	5.5635E-07	3.32067E-07	2.90028E-07	2.69764E-07	1.22343E-07
Q6CBI1	YALI0C18535g1_1	3.58963E-07	0	1.9997E-06	0	1.48086E-07	1.04038E-07	1.33357E-06	1.27485E-06	6.95197E-07	6.46625E-07	1.77196E-06
Q6C9L1	YALI0D10263g1_1	2.53065E-06	3.16918E-06	2.33314E-06	2.23458E-06	3.24776E-06	7.33458E-07	0	2.88905E-06	4.90106E-06	4.55863E-06	6.43155E-06
Q6C9S0	YALI0D08844g1_1	0	0	5.37289E-07	1.60085E-06	2.32669E-06	4.08649E-06	5.41254E-06	2.13863E-07	1.12865E-06	0	0
Q6C2N9	YALI0F06314g1_1	0	0	0	8.09463E-07	2.2851E-06	3.7053E-06	3.51905E-07	2.03271E-06	1.77538E-06	3.20742E-06	2.32979E-06
Q6C5F0	YALI0E18634g1_1	0	0	5.8421E-07	5.59532E-07	5.07745E-07	1.83655E-07	2.4325E-07	1.04246E-06	1.22721E-06	7.12683E-07	1.66407E-07
Q6C9L5	YALI0D10131g1_1	2.20059E-07	0	6.31151E-07	6.0449E-07	8.7857E-07	8.89465E-07	1.58791E-06	0	7.05325E-08	1.27425E-07	0
W0TYP4	YALI0B03080g1_1	0	0	6.41623E-07	0	8.93147E-07	2.81295E-06	2.67156E-07	7.94502E-07	3.11079E-06	4.02983E-07	5.6855E-07
Q6CI78	0	3.38791E-07	4.24273E-07	9.71688E-07	9.30643E-07	4.34794E-07	3.05465E-07	4.04586E-07	3.86772E-07	1.08588E-07	6.10287E-07	2.76776E-07
Q6CFF4	YALI0B07535g1_1	0	0	1.84121E-08	0	0	0	7.66633E-09	3.17955E-07	1.2032E-07	1.61272E-07	5.07549E-08
Q6C7Q4	YALI0D26279g1_1	2.11426E-06	0	1.94925E-06	9.61175E-07	1.39698E-06	9.81449E-07	1.87323E-06	1.28407E-07	1.08537E-06	0	0
F2Z5Z7	YALI0B09361g1_1	1.50406E-06	1.88355E-06	1.38667E-06	4.26915E-07	1.93026E-06	1.3561E-06	2.58832E-06	0	0	0	0
Q6CES4	YALI0B13398g1_1	9.22724E-07	0	0	8.14771E-07	2.30008E-06	1.61593E-06	1.10192E-06	2.04604E-06	1.78702E-06	3.22845E-06	7.53821E-07
Q6CHA5	YALI0A10747g1_1	9.95122E-06	4.00593E-06	2.94915E-06	8.78699E-06	1.27711E-05	5.60195E-06	3.82005E-06	1.17388E-06	1.02527E-06	0	0
Q6C3K1	YALI0E34155g1_1	1.80585E-07	0	1.6649E-07	1.59458E-07	7.20973E-07	1.26629E-06	6.70883E-07	6.627E-08	5.60151E-07	0	1.47529E-07
Q6CBB1	YALI0C20405g1_1	0	0	0	5.38352E-07	2.43411E-06	5.31993E-06	7.28084E-07	6.96026E-07	6.07911E-07	3.53035E-07	4.9808E-07
Q6C5D3	YALI0E19008g1_1	2.5451E-07	0	2.34646E-07	2.24734E-07	6.3442E-07	4.45712E-07	5.90343E-07	9.03888E-07	2.53771E-07	8.90487E-07	2.07923E-07
Q6C7G2	YALI0E01078g1_1	0	0	2.92362E-07	0	4.06971E-07	5.55344E-07	1.17809E-06	7.03163E-07	1.91055E-06	5.71235E-07	0
Q6BZP4	YALI0F32021g1_1	0	0	4.14215E-07	3.96718E-07	5.76593E-07	4.05086E-07	5.36534E-07	9.96233E-07	4.47977E-07	1.57196E-06	1.14183E-06
Q6CHZ4	YALI0A03113g1_1	1.02362E-05	4.12063E-06	3.0336E-06	9.03859E-06	4.22281E-06	2.96674E-06	3.92943E-06	3.75641E-06	3.28086E-06	5.92723E-06	2.68811E-06
Q6C8G0	YALI0D19976g1_1	0	0	0	2.38813E-07	6.74163E-07	7.58594E-07	6.27326E-07	9.92497E-08	8.38915E-07	9.46272E-07	2.20948E-07
Q6CGH7	YALI0A19206g1_1	3.57647E-07	4.47886E-07	3.29733E-07	3.15804E-07	1.42788E-06	1.44559E-06	1.32868E-06	1.31247E-07	6.92647E-07	6.44252E-07	0
Q6C7A7	YALI0E02332g1_1	9.113E-08	0	2.6137E-07	4.86219E-07	1.16953E-07	1.59592E-07	2.11378E-07	4.66385E-07	1.7649E-07	3.18848E-07	0
Q6CC57	YALI0C12276g1_1	0	0	1.60995E-06	0	1.66268E-06	1.16812E-06	6.70343E-07	1.02638E-06	8.96441E-07	1.67345E-07	0
Q6CGX7	YALI0A15103g1_1	0	0	0	0	5.68573E-07	1.24266E-06	2.72392E-07	1.16734E-06	1.01956E-06	4.10882E-07	5.79693E-07
Q6CGI2	YALI0A19096g1_1	0	0	0	0	1.59196E-06	1.11843E-06	2.37261E-06	3.26847E-06	2.85469E-06	1.15044E-06	0
Q6CEG8	YALI0B15752g1_1	1.43379E-06	0	4.11227E-06	1.26605E-06	1.84009E-06	2.51094E-06	1.71225E-06	5.09209E-06	2.7768E-06	5.0166E-06	3.64393E-06
Q6C792	YALI0E02706g1_1	0	0	1.51555E-07	4.66593E-08	6.7815E-08	2.8788E-07	1.96309E-07	2.70432E-07	1.02337E-07	3.05978E-08	0
Q6CH27	YALI0A13299g1_1	0	0	1.66322E-06	0	1.7177E-06	8.37435E-07	1.10918E-06	6.6203E-07	9.26103E-07	1.72882E-07	2.43911E-07
Q6CI96	YALI0A00396g1_1	0	0	2.6904E-07	8.01604E-07	1.16506E-06	8.18513E-07	1.08412E-06	6.47071E-07	5.65154E-07	5.25668E-07	2.384E-07
Q6C228	YALI0F11363g1_1	3.8189E-06	1.53733E-06	3.52084E-06	1.08397E-06	1.57544E-06	1.10683E-06	1.46599E-06	1.40144E-06	3.93462E-07	2.21133E-06	1.00288E-06
Q6CB46	YALI0C22000g1_1	3.08998E-06	3.86963E-06	9.15749E-07	8.77067E-07	3.96558E-06	1.73948E-06	2.30392E-06	3.64506E-07	9.9039E-07	5.75153E-07	0
Q6C9Z9	YALI0D07040g1_1	2.30662E-07	0	1.28497E-06	2.03676E-07	9.20905E-07	6.46983E-07	8.56925E-07	2.6333E-07	7.15486E-07	0	0
Q6CCE8	YALI0C09988g1_1	1.58643E-05	0	0	0	4.08618E-06	2.87075E-06	6.08993E-06	3.63487E-06	1.6345E-06	0	0
Q6C4H2	YALI0E26829g1_1	0	0	0	4.3071E-07	2.80629E-06	2.6574E-06	2.61132E-06	1.79001E-07	4.8636E-07	2.82446E-07	3.9849E-07
Q6C2N1	YALI0F06468g1_1	4.51183E-07	0	1.29404E-06	3.98398E-07	2.59576E-06	1.26552E-06	1.73199E-07	5.15081E-07	1.39951E-06	2.61257E-07	2.22719E-06
Q6C715	YALI0E04576g1_1	0	0	0	7.59419E-08	2.14382E-07	2.41231E-07	3.19509E-07	1.90704E-07	1.66562E-07	3.00912E-07	7.02609E-08
Q6C5Y6	YALI0E14036g1_1	0	0	6.24322E-07	9.89595E-08	1.43828E-07	1.96265E-07	4.16351E-07	2.48506E-07	2.17046E-07	3.92117E-07	2.84824E-07
Q6CBW7	YALI0C14828g1_1	1.4658E-07	0	0	4.02648E-07	6.04699E-08	2.56699E-07	0	5.20576E-07	4.54673E-07	5.12858E-07	1.19749E-07
Q6CBQ1	YALI0C16621g1_1	0	0	0	0	0	0	0	6.48352E-06	3.92963E-06	1.02303E-05	0
Q6CHU4	YALI0A04917g1_1	4.1713E-07	5.22379E-07	1.19637E-06	3.68329E-07	1.72082E-07	1.20897E-07	1.60127E-07	1.53076E-07	4.1592E-07	2.41539E-07	3.40775E-07
Q6C598	YALI0E19899g1_1	0	0	4.85811E-07	1.44747E-06	2.17382E-07	9.22803E-07	6.29272E-07	1.16843E-06	2.35536E-06	1.84366E-06	0
Q6C6B2	YALI0E10901g1_1	3.53742E-07	0	1.01457E-06	9.71713E-07	8.81776E-07	1.92719E-06	1.31418E-06	1.29814E-07	3.52715E-07	0	2.8899E-07
Q6C2Y7	YALI0F04037g1_1	0	0	3.63809E-07	0	9.8364E-07	6.91058E-07	9.15302E-07	0.000000875	7.64228E-07	2.28497E-07	1.00288E-06
Q6CDV7	YALI0B20856g1_1	0	4.16845E-07	3.0688E-07	2.93917E-07	1.37317E-07	5.82922E-07	1.27777E-07	0.00000038	1.48785E-06	1.16462E-06	2.7193E-07
Q6C782	YALI0E03014g1_1	4.70944E-07	0	1.35072E-06	4.15846E-07	1.17393E-06	1.32095E-06	5.62404E-07	1.67255E-06	4.69577E-07	8.48342E-07	0
Q6CFW6	YALI0B02992g1_1	0	1.66517E-06	1.2259E-06	1.17411E-06	1.70646E-06	2.3286E-06	4.93983E-06	1.51799E-06	2.57516E-06	2.39523E-06	1.08628E-06
Q6CFI8	YALI0B06600g1_1	0	0	6.0776E-07	9.63343E-08	2.7195E-07	4.40968E-07	2.53056E-07	3.8746E-07	2.11288E-07	0	8.91278E-08
Q6C084	YALI0F26983g1_1	0	0	0	0	1.20385E-07	8.45769E-08	1.12022E-07	6.47071E-07	9.05177E-07	5.25668E-07	7.41639E-07
Q6C8G3	YALI0D19910g1_1	0	0	0	1.55445E-06	1.41058E-06	1.58724E-06	1.31258E-06	2.00972E-06	2.52944E-06	3.27673E-07	0
Q6CG28	YALI0B01386g1_1	0	0	1.54722E-07	1.48186E-07	4.18326E-07	6.78319E-07	3.89263E-07	3.72123E-07	5.20557E-07	9.7176E-08	1.37101E-07
Q6CHY6	YALI0A03443g1_1	0	0	6.22633E-07	1.91691E-07	8.95574E-08	1.95734E-07	5.03543E-07	1.11102E-06	9.70367E-07	3.91056E-07	5.51722E-07
Q6C5S2	YALI0E15642g1_1	2.26828E-07	8.83684E-07	2.09124E-07	2.0029E-07	5.65415E-07	9.16825E-07	1.21433E-06	2.58952E-07	2.26169E-07	1.31344E-07	0
Q6CBL1	YALI0C17831g1_1	3.05563E-07	0	2.81714E-07	2.69814E-07	1.21994E-06	1.23507E-06	7.08762E-07	6.77554E-07	3.04676E-07	1.76936E-07	2.4963E-07
Q6C2J7	YALI0F07315g1_1	0	0	4.66138E-07	4.46448E-07	6.4887E-07	1.41815E-06	3.64832E-06	5.77204E-07	1.56831E-06	2.92767E-07	4.1305E-07
Q6CFZ3	YALI0B02266g1_1	0	0	0	0	4.54101E-08	3.19029E-08	1.31452E-07	2.44079E-07	6.63182E-07	6.16846E-07	5.43365E-07
Q6CHB1	YALI0A10615g1_1	0	0	0	0	0	3.98212E-08	5.2743E-08	3.0466E-07	1.06545E-06	0	1.12245E-07
Q6CFY2	YALI0B02574g1_1	0	1.85934E-07	0	1.31102E-07	6.12504E-08	0	5.6995E-08	5.44854E-08	4.75878E-08	8.59725E-08	1.21294E-07
F2Z619	YALI0F00924g1_1	1.06527E-06	1.33406E-06	9.82131E-07	9.40644E-07	2.65542E-06	0	1.27216E-06	1.21614E-06	1.06218E-06	1.91895E-06	2.70735E-06
0	0	9.93273E-07	1.24389E-06	9.15749E-07	8.77067E-07	4.09763E-07	2.8788E-07	1.18617E-06	1.13394E-06	9.9039E-07	1.78925E-06	8.11456E-07
Q6CD10	YALI0C04774g1_1	4.51183E-07	0	1.29404E-06	1.23938E-06	5.79034E-07	4.06801E-07	5.38806E-07	1.00045E-06	1.39951E-06	2.61257E-07	1.14666E-06
Q6CFL9	YALI0B05764g1_1	0	0	3.94064E-07	3.77418E-07	1.76329E-07	3.85379E-07	9.91422E-07	9.47768E-07	4.26183E-07	2.47499E-07	3.37932E-06
Q6CEC5	YALI0B16742g1_1	8.65331E-07	0	0	7.64093E-07	1.11054E-06	1.51542E-06	1.03338E-06	9.87882E-07	3.86795E-06	1.55878E-06	7.06934E-07
Q6CC75	YALI0C11803g1_1	0	0	0	0	1.42439E-06	3.11311E-06	2.12288E-06	2.0294E-06	1.77249E-06	3.30882E-07	0
Q6C2K6	YALI0F07084g1_1	0	0	2.22232E-08	6.6214E-08	3.0935E-08	4.22132E-08	2.87858E-08	8.56068E-08	4.66828E-08	8.43376E-08	0
Q6CFN2	YALI0B05456g1_1	0	0	1.43601E-07	1.37535E-07	1.99894E-07	8.48566E-07	1.86007E-07	3.45376E-07	4.8314E-07	2.80576E-07	1.27246E-07
Q6C9T1	YALI0D08602g1_1	1.9206E-07	0	1.7707E-07	1.6959E-07	2.46484E-07	7.76295E-07	2.29359E-07	6.82097E-07	1.91502E-07	1.11212E-07	1.56904E-07
Q6CI88	YALI0A00616g1_1	0	0	2.05966E-07	6.13674E-07	2.96254E-08	1.25762E-07	1.66571E-07	2.55041E-07	1.39078E-07	0	5.86673E-08
Q6C5B4	YALI0E19492g1_1	2.88941E-06	1.16315E-06	8.56307E-07	2.55136E-06	3.83165E-07	2.69193E-07	3.56545E-07	1.06034E-06	9.26103E-07	1.67311E-06	2.36051E-06
Q6C8I3	YALI0D19382g1_1	3.27094E-07	1.2743E-06	1.82216E-06	0	8.15349E-07	1.32209E-06	7.58703E-07	1.20035E-07	3.26144E-07	1.89403E-07	0
Q6C3S4	YALI0E32505g1_1	0	0	0	7.4063E-07	1.07644E-06	1.46888E-06	1.94553E-06	2.97884E-06	1.62441E-06	2.93467E-06	2.13167E-06
Q6C8P2	YALI0D18106g1_1	6.97863E-07	2.80929E-07	2.06819E-07	1.98083E-07	9.25439E-08	3.92856E-07	5.20335E-07	8.23226E-08	4.34451E-07	1.29897E-07	0
Q6C2Y6	YALI0F04059g1_1	0	0	3.12349E-07	0	1.94915E-06	5.9331E-07	7.85835E-07	3.86772E-07	1.05089E-06	1.96177E-07	2.76776E-07
Q6C7L1	YALI0D27192g1_1	0	0	1.94327E-07	0	5.25407E-07	1.14832E-06	2.51712E-07	4.67377E-07	4.08209E-07	1.22051E-07	5.35683E-07
Q6C7U2	YALI0D25344g1_1	4.55027E-07	0	1.30507E-06	0	1.13425E-06	1.8392E-06	1.69046E-06	5.1947E-07	1.41144E-06	0	0
Q6CHN0	YALI0A07018g1_1	7.5413E-08	0	2.16292E-07	2.07156E-07	3.11108E-08	2.11525E-07	9.00586E-08	1.6722E-07	1.46051E-07	4.36678E-08	0
Q6CG63	YALI0B00572g1_1	0	0	0	2.03676E-07	2.96025E-07	1.25665E-06	2.75458E-07	5.1147E-07	4.46719E-07	4.15508E-07	1.8844E-07
Q6C963	YALI0D13706g1_1	3.99266E-07	5.00007E-07	3.68104E-07	3.52555E-07	9.95254E-07	6.99217E-07	1.4833E-06	4.55811E-07	7.7325E-07	2.31194E-07	3.26181E-07
Q6C6R7	YALI0E06853g1_1	8.76341E-07	0	0	7.73815E-07	1.12467E-06	1.5347E-06	1.04653E-06	1.9432E-06	1.69719E-06	0	0
Q6C1Y4	YALI0F12375g1_1	2.05293E-07	2.57091E-07	1.8927E-07	1.81275E-07	2.63466E-07	1.85099E-07	2.45162E-07	2.34367E-07	2.04697E-07	1.18875E-07	1.67714E-07
Q6C3F1	YALI0F00264g1_1	9.04809E-06	3.64237E-06	0	2.56823E-06	0	2.6224E-06	0	6.44931E-06	2.90006E-06	5.23928E-06	2.37611E-06
Q6CE18	YALI0B19338g1_1	2.3797E-07	2.98013E-07	6.82522E-07	0	0	0	9.13512E-08	2.71672E-07	2.37279E-07	4.28671E-07	6.04791E-07
Q6C936	YALI0D14542g1_1	2.47824E-07	0	7.10783E-07	6.80759E-07	6.17752E-07	2.23446E-07	2.95952E-07	2.82921E-07	4.79955E-07	0	0
Q6CA23	YALI0D06523g1_1	0	0	0	0	2.33053E-06	8.42971E-07	2.16862E-06	2.07313E-06	1.81068E-06	3.27119E-06	2.37611E-06
Q6CDV2	YALI0B20966g1_1	0	0	8.12619E-06	2.50182E-06	3.63616E-06	0	1.08764E-06	1.00624E-05	2.82507E-06	5.10381E-06	0
Q6C4G1	YALI0E27071g1_1	1.78637E-06	2.2371E-06	0	1.57738E-06	2.29257E-06	5.01057E-06	2.13329E-06	6.34426E-06	5.72561E-07	1.0344E-06	0
Q6C0A0	YALI0F26543g1_1	7.61992E-07	0	7.02519E-07	0	0	3.07993E-06	9.09975E-07	2.79631E-07	2.3636E-06	4.4123E-07	6.2251E-07
Q6C8L2	YALI0D18744g1_1	5.29518E-06	6.63123E-06	4.8819E-06	4.67568E-06	2.18446E-06	4.7743E-06	2.0327E-06	6.0451E-06	5.27981E-06	3.06617E-06	4.3259E-06
Q6C3X8	YALI0E31405g1_1	0	0	1.74434E-07	5.19725E-07	7.80526E-08	1.70589E-07	4.38856E-07	4.19533E-07	3.66421E-07	1.09556E-07	1.54568E-07
Q6C0A6	YALI0F26411g1_1	6.42002E-07	0	5.91894E-07	5.66892E-07	8.23924E-07	5.78849E-07	7.66682E-07	7.32924E-07	6.40138E-07	1.15648E-06	5.24484E-07
Q6C4V0	YALI0E23496g1_1	5.79903E-07	0	5.34642E-07	1.59296E-06	2.39232E-07	1.68073E-07	6.92523E-07	2.12809E-07	1.85868E-07	0	1.4738E-06
Q6CFX3	YALI0B02816g1_1	2.91816E-07	0	0	0	0	8.45769E-08	1.12022E-07	6.47071E-07	2.90969E-07	0	2.384E-07
